date,column,old,new,reason
2022-10-31,RV_a,-0.6682473626204914,-0.6682536749733166,Recomputed from preceding RV with verified historical transformation
2022-11-30,RV_a,-0.6512863758644596,-0.6512924410801222,Recomputed from preceding RV with verified historical transformation
2022-12-31,RV_a,-0.636299019176881,-0.636304866012985,Recomputed from preceding RV with verified historical transformation
2023-01-31,RV_a,-0.6354568483505305,-0.6354626829154317,Recomputed from preceding RV with verified historical transformation
2023-02-28,RV_a,-0.6374815197122784,-0.6374873837785017,Recomputed from preceding RV with verified historical transformation
2023-03-31,RV_a,-0.6448453530981052,-0.6448513244621475,Recomputed from preceding RV with verified historical transformation
2023-04-30,RV_a,-0.6497067299827517,-0.6497127721815223,Recomputed from preceding RV with verified historical transformation
2023-05-31,RV_a,-0.6653170933422835,-0.6653233629983928,Recomputed from preceding RV with verified historical transformation
2023-06-30,RV_a,-0.6825050510764002,-0.6825115711768475,Recomputed from preceding RV with verified historical transformation
2023-07-31,RV_a,-0.7010601986833459,-0.701066989149344,Recomputed from preceding RV with verified historical transformation
2023-08-31,RV_a,-0.7184281377166372,-0.718435181249466,Recomputed from preceding RV with verified historical transformation
2023-09-30,RV_a,-0.7275337529903362,-0.7275409292003467,Recomputed from preceding RV with verified historical transformation
2023-10-31,RV_a,-0.7430827246538416,-0.7430901274266573,Recomputed from preceding RV with verified historical transformation
2023-11-30,RV_a,-0.7562377459337598,-0.7562453403873235,Recomputed from preceding RV with verified historical transformation
2023-12-31,RV_a,-0.7713787684746795,-0.7713865835468546,Recomputed from preceding RV with verified historical transformation
2024-01-31,RV_a,-0.7834603575825392,-0.7834683486945693,Recomputed from preceding RV with verified historical transformation
2024-02-29,RV_a,-0.7917136792632675,-0.7917217906337783,Recomputed from preceding RV with verified historical transformation
2024-03-31,RV_a,-0.7950576572091844,-0.7950658173045267,Recomputed from preceding RV with verified historical transformation
2024-04-30,RV_a,-0.807925595319275,-0.8079339429122997,Recomputed from preceding RV with verified historical transformation
2024-05-31,RV_a,-0.8037476404821434,-0.8037559271985272,Recomputed from preceding RV with verified historical transformation
2024-06-30,RV_a,-0.8086962258826096,-0.80870458470443,Recomputed from preceding RV with verified historical transformation
2024-07-31,RV_a,-0.8198939841603828,-0.8199025061438306,Recomputed from preceding RV with verified historical transformation
2024-08-31,RV_a,-0.8082256462843032,-0.8082339982493462,Recomputed from preceding RV with verified historical transformation
2024-09-30,RV_a,-0.7996744050481417,-0.7996826324137422,Recomputed from preceding RV with verified historical transformation
2024-10-31,RV_a,-0.7961920077025529,-0.7962001843264241,Recomputed from preceding RV with verified historical transformation
2024-11-30,RV_a,-0.8006607135538059,-0.8006689552908277,Recomputed from preceding RV with verified historical transformation
2024-12-31,RV_a,-0.8012298867855077,-0.8012381368159065,Recomputed from preceding RV with verified historical transformation
2025-01-31,RV_a,-0.7939500761432305,-0.7939582201000991,Recomputed from preceding RV with verified historical transformation
2025-02-28,RV_a,-0.7896115856931121,-0.789619666434188,Recomputed from preceding RV with verified historical transformation
2025-03-31,RV_a,-0.789438468342867,-0.789446546561464,Recomputed from preceding RV with verified historical transformation
2025-04-30,RV_a,-0.7745050518185481,-0.7745129124435443,Recomputed from preceding RV with verified historical transformation
2025-05-31,RV_a,-0.7500213052474088,-0.7500288091217193,Recomputed from preceding RV with verified historical transformation
2025-06-30,RV_a,-0.739778479525478,-0.7397858341524057,Recomputed from preceding RV with verified historical transformation
2025-07-31,RV_a,-0.7310526362959312,-0.731059863779305,Recomputed from preceding RV with verified historical transformation
2025-08-31,RV_a,-0.7463482894966986,-0.7463557398517948,Recomputed from preceding RV with verified historical transformation
2025-09-30,RV_a,-0.7564804346435849,-0.7564880326333463,Recomputed from preceding RV with verified historical transformation
2025-10-31,RV_a,-0.7679510902819232,-0.7679588554096775,Recomputed from preceding RV with verified historical transformation
2025-11-30,RV_a,-0.7636297864404492,-0.7636374886028354,Recomputed from preceding RV with verified historical transformation
2025-12-31,RV_a,-0.7605746229139243,-0.7605822805597708,Recomputed from preceding RV with verified historical transformation
2026-01-31,RV_a,-0.7698347979573632,-0.7698425905324691,Recomputed from preceding RV with verified historical transformation
2026-02-28,RV_a,-0.775717108054794,-0.7757249863405632,Recomputed from preceding RV with verified historical transformation
2026-03-31,RV_a,-0.7753867417580749,-0.7753946152301037,Recomputed from preceding RV with verified historical transformation
2026-04-30,RV_a,-0.7775798028751687,-0.777587708302113,Recomputed from preceding RV with verified historical transformation
2026-05-31,RV_a,-0.8022105103531891,-0.8022187746721745,Recomputed from preceding RV with verified historical transformation
2026-06-30,RV_a,-0.8116830964140443,-0.8116914987573131,Recomputed from preceding RV with verified historical transformation
2026-07-31,RV_a,-0.8015969525775413,-0.8016052079564261,Recomputed from preceding RV with verified historical transformation
2026-08-31,RV_a,-0.7902226141463015,-0.7902307037906234,Recomputed from preceding RV with verified historical transformation
